pad,x,y,scale,direction,cobo,asad,aget,channel,cy,cx
1364,78.531761,40.381233,0.5,0,0,2,0,18,-78.531761,-39.672790300376015
1365,78.531761,36.130577,0.5,1,0,2,2,27,-78.531761,-36.83901969962399
1366,80.985878,40.381233,0.5,1,0,2,2,43,-80.985878,-41.08967569962399
1367,80.985878,36.130577,0.5,0,0,2,2,33,-80.985878,-35.422134300376015
1368,83.439995,36.130577,0.5,1,0,2,2,41,-83.439995,-36.83901969962399
1369,83.439995,40.381233,0.5,0,0,2,2,46,-83.439995,-39.672790300376015
1370,85.894112,36.130577,0.5,0,0,2,2,48,-85.894112,-35.422134300376015
1371,85.894112,40.381233,0.5,1,0,2,2,54,-85.894112,-41.08967569962399
1372,88.348236,40.381233,0.5,0,0,2,2,61,-88.348236,-39.672790300376015
1373,88.348236,36.130577,0.5,1,0,2,2,57,-88.348236,-36.83901969962399
1374,90.802353,40.381233,0.5,1,0,2,2,67,-90.802353,-41.08967569962399
1375,90.802353,36.130577,0.5,0,0,2,2,63,-90.802353,-35.422134300376015
1376,93.25647,36.130577,0.5,1,0,2,1,1,-93.25647,-36.83901969962399
1377,93.25647,40.381233,0.5,0,0,2,1,5,-93.25647,-39.672790300376015
1378,95.710587,36.130577,0.5,0,0,2,1,8,-95.710587,-35.422134300376015
1379,95.710587,40.381233,0.5,1,0,2,1,7,-95.710587,-41.08967569962399
1380,98.164703,40.381233,0.5,0,5,3,3,2,-98.164703,-39.672790300376015
1381,98.164703,36.130577,0.5,1,0,2,1,9,-98.164703,-36.83901969962399
1382,100.61882,40.381233,0.5,1,5,3,3,6,-100.61882,-41.08967569962399
1383,100.61882,36.130577,0.5,0,0,2,1,13,-100.61882,-35.422134300376015
1384,103.07294,36.130577,0.5,1,0,2,1,21,-103.07294,-36.83901969962399
1385,103.07294,40.381233,0.5,0,0,2,1,15,-103.07294,-39.672790300376015
1386,105.52705,36.130577,0.5,0,0,2,1,24,-105.52705,-35.422134300376015
1387,105.52705,40.381233,0.5,1,0,2,1,17,-105.52705,-41.08967569962399
1388,107.98117,40.381233,0.5,0,0,2,1,19,-107.98117,-39.672790300376015
1389,107.98117,36.130577,0.5,1,0,2,1,26,-107.98117,-36.83901969962399
1390,110.43529,40.381233,0.5,1,0,2,1,30,-110.43529,-41.08967569962399
1391,110.43529,36.130577,0.5,0,0,2,1,28,-110.43529,-35.422134300376015
1392,112.88941,36.130577,0.5,1,5,2,0,42,-112.88941,-36.83901969962399
1393,112.88941,40.381233,0.5,0,0,2,1,32,-112.88941,-39.672790300376015
1394,115.34353,36.130577,0.5,0,0,3,1,33,-115.34353,-35.422134300376015
1395,115.34353,40.381233,0.5,1,0,2,1,40,-115.34353,-41.08967569962399
1396,117.79765,40.381233,0.5,0,0,2,1,44,-117.79765,-39.672790300376015
1397,117.79765,36.130577,0.5,1,0,3,1,43,-117.79765,-36.83901969962399
1398,120.25176,40.381233,0.5,1,0,2,1,55,-120.25176,-41.08967569962399
1399,120.25176,36.130577,0.5,0,0,3,1,50,-120.25176,-35.422134300376015
1400,122.70588,36.130577,0.5,1,0,3,1,57,-122.70588,-36.83901969962399
1401,122.70588,40.381233,0.5,0,0,2,1,64,-122.70588,-39.672790300376015
1402,125.16,36.130577,0.5,0,0,3,1,63,-125.16,-35.422134300376015
1403,125.16,40.381233,0.5,1,0,2,0,2,-125.16,-41.08967569962399
1404,127.61411,40.381233,0.5,0,0,3,0,7,-127.61411,-39.672790300376015
1405,127.61411,36.130577,0.5,1,0,3,0,3,-127.61411,-36.83901969962399
1406,130.06824,40.381233,0.5,1,0,3,0,16,-130.06824,-41.08967569962399
1407,130.06824,36.130577,0.5,0,0,3,0,12,-130.06824,-35.422134300376015
1408,132.52235,36.130577,0.5,1,0,3,0,18,-132.52235,-36.83901969962399
1409,132.52235,40.381233,0.5,0,0,3,0,25,-132.52235,-39.672790300376015
1410,134.97647,36.130577,0.5,0,0,3,0,27,-134.97647,-35.422134300376015
1411,137.43059,38.255905,1.0,1,0,3,0,35,-137.43059,-39.67279039924797
1412,142.33882,38.255905,1.0,0,0,3,0,52,-142.33882,-36.839019600752025
1413,147.24706,38.255905,1.0,1,0,3,0,66,-147.24706,-39.67279039924797
1414,152.15529,38.255905,1.0,0,6,1,2,12,-152.15529,-36.839019600752025
1415,157.06352,38.255905,1.0,1,6,1,2,20,-157.06352,-39.67279039924797
1416,161.97176,38.255905,1.0,0,6,1,2,27,-161.97176,-36.839019600752025
1417,166.87999,38.255905,1.0,1,6,1,2,35,-166.87999,-39.67279039924797
1418,171.78822,38.255905,1.0,0,6,1,2,41,-171.78822,-36.839019600752025
1419,176.69647,38.255905,1.0,1,6,1,2,50,-176.69647,-39.67279039924797
1420,181.60471,38.255905,1.0,0,6,1,2,59,-181.60471,-36.839019600752025
1421,186.51294,38.255905,1.0,1,6,1,1,1,-186.51294,-39.67279039924797
1422,191.42117,38.255905,1.0,0,6,0,3,54,-191.42117,-36.839019600752025
1423,196.32941,38.255905,1.0,1,6,0,1,42,-196.32941,-39.67279039924797
1424,201.23764,38.255905,1.0,0,6,0,2,20,-201.23764,-36.839019600752025
1425,206.14587,38.255905,1.0,1,6,0,1,32,-206.14587,-39.67279039924797
1426,211.05411,38.255905,1.0,0,6,0,1,21,-211.05411,-36.839019600752025
1427,215.96234,38.255905,1.0,1,6,0,0,28,-215.96234,-39.67279039924797
1428,220.87057,38.255905,1.0,0,6,0,0,34,-220.87057,-36.839019600752025
1429,225.77882,38.255905,1.0,1,6,0,0,44,-225.77882,-39.67279039924797
1430,230.68706,38.255905,1.0,0,6,0,1,31,-230.68706,-36.839019600752025
1431,235.59529,38.255905,1.0,1,6,0,1,46,-235.59529,-39.67279039924797
1432,240.50352,38.255905,1.0,0,6,0,1,57,-240.50352,-36.839019600752025
1433,245.41176,38.255905,1.0,1,6,0,0,1,-245.41176,-39.67279039924797
1434,250.31999,38.255905,1.0,0,6,0,0,14,-250.31999,-36.839019600752025
1435,255.22823,38.255905,1.0,1,6,0,0,27,-255.22823,-39.67279039924797
1436,260.13647,38.255905,1.0,0,6,0,0,41,-260.13647,-36.839019600752025
1437,265.04471,38.255905,1.0,1,6,0,0,57,-265.04471,-39.67279039924797
1438,-265.04471,46.757221,1.0,0,8,3,0,60,265.04471,-45.34033560075203
1439,-260.13647,46.757221,1.0,1,8,3,0,44,260.13647,-48.174106399247975
1440,-255.22823,46.757221,1.0,0,8,3,0,30,255.22823,-45.34033560075203
1441,-250.31999,46.757221,1.0,1,8,3,0,17,250.31999,-48.174106399247975
1442,-245.41176,46.757221,1.0,0,8,3,0,4,245.41176,-45.34033560075203
1443,-240.50352,46.757221,1.0,1,8,3,1,62,240.50352,-48.174106399247975
1444,-235.59529,46.757221,1.0,0,8,3,1,49,235.59529,-45.34033560075203
1445,-230.68706,46.757221,1.0,1,8,3,1,34,230.68706,-48.174106399247975
1446,-225.77882,46.757221,1.0,0,8,3,1,19,225.77882,-45.34033560075203
1447,-220.87057,46.757221,1.0,1,8,3,0,50,220.87057,-48.174106399247975
1448,-215.96234,46.757221,1.0,0,8,3,0,46,215.96234,-45.34033560075203
1449,-211.05411,46.757221,1.0,1,8,3,0,37,211.05411,-48.174106399247975
1450,-206.14587,46.757221,1.0,0,8,3,0,29,206.14587,-45.34033560075203
1451,-201.23764,46.757221,1.0,1,8,3,1,27,201.23764,-48.174106399247975
1452,-196.32941,46.757221,1.0,0,8,3,1,35,196.32941,-45.34033560075203
1453,-191.42117,46.757221,1.0,1,8,3,1,37,191.42117,-48.174106399247975
1454,-186.51294,46.757221,1.0,0,8,2,1,4,186.51294,-45.34033560075203
1455,-181.60471,46.757221,1.0,1,8,2,2,62,181.60471,-48.174106399247975
1456,-176.69647,46.757221,1.0,0,8,2,2,53,176.69647,-45.34033560075203
1457,-171.78822,46.757221,1.0,1,8,2,2,44,171.78822,-48.174106399247975
1458,-166.87999,46.757221,1.0,0,8,2,2,38,166.87999,-45.34033560075203
1459,-161.97176,46.757221,1.0,1,8,2,2,30,161.97176,-48.174106399247975
1460,-157.06352,46.757221,1.0,0,8,2,2,24,157.06352,-45.34033560075203
1461,-152.15529,46.757221,1.0,1,8,2,2,15,152.15529,-48.174106399247975
1462,-147.24706,46.757221,1.0,0,2,0,0,66,147.24706,-45.34033560075203
1463,-142.33882,46.757221,1.0,1,2,1,0,61,142.33882,-48.174106399247975
1464,-137.43059,46.757221,1.0,0,2,1,0,48,137.43059,-45.34033560075203
1465,-132.52235,46.757221,1.0,1,2,1,0,31,132.52235,-48.174106399247975
1466,-130.06824,44.631893,0.5,0,2,1,0,23,130.06824,-43.92345030037601
1467,-127.61411,44.631893,0.5,1,2,1,0,14,127.61411,-45.340335699623985
1468,-127.61411,48.882549,0.5,0,2,1,0,18,127.61411,-48.17410630037601
1469,-125.16,44.631893,0.5,0,2,1,0,5,125.16,-43.92345030037601
1470,-125.16,48.882549,0.5,1,2,1,0,10,125.16,-49.590991699623984
1471,-122.70588,48.882549,0.5,0,2,1,0,2,122.70588,-48.17410630037601
1472,-122.70588,44.631893,0.5,1,2,1,1,67,122.70588,-45.340335699623985
1473,-120.25176,48.882549,0.5,1,2,1,1,64,120.25176,-49.590991699623984
1474,-120.25176,44.631893,0.5,0,2,1,1,59,120.25176,-43.92345030037601
1475,-117.79765,44.631893,0.5,1,2,1,1,50,117.79765,-45.340335699623985
1476,-117.79765,48.882549,0.5,0,2,1,1,55,117.79765,-48.17410630037601
1477,-115.34353,44.631893,0.5,0,2,1,1,41,115.34353,-43.92345030037601
1478,-115.34353,48.882549,0.5,1,2,1,1,51,115.34353,-49.590991699623984
1479,-112.88941,48.882549,0.5,0,2,1,1,40,112.88941,-48.17410630037601
1480,-112.88941,44.631893,0.5,1,2,1,1,36,112.88941,-45.340335699623985
1481,-110.43529,48.882549,0.5,1,2,1,1,34,110.43529,-49.590991699623984
1482,-110.43529,44.631893,0.5,0,2,1,1,30,110.43529,-43.92345030037601
1483,-107.98117,44.631893,0.5,1,2,1,1,21,107.98117,-45.340335699623985
1484,-107.98117,48.882549,0.5,0,2,1,1,26,107.98117,-48.17410630037601
1485,-105.52705,44.631893,0.5,0,2,1,1,13,105.52705,-43.92345030037601
1486,-105.52705,48.882549,0.5,1,2,1,1,19,105.52705,-49.590991699623984
1487,-103.07294,48.882549,0.5,0,2,1,0,67,103.07294,-48.17410630037601
1488,-103.07294,44.631893,0.5,1,2,1,1,10,103.07294,-45.340335699623985
1489,-100.61882,48.882549,0.5,1,9,0,3,41,100.61882,-49.590991699623984
1490,-100.61882,44.631893,0.5,0,2,1,0,57,100.61882,-43.92345030037601
1491,-98.164703,44.631893,0.5,1,2,1,0,59,98.164703,-45.340335699623985
1492,-98.164703,48.882549,0.5,0,9,0,3,37,98.164703,-48.17410630037601
1493,-95.710587,44.631893,0.5,0,2,1,0,63,95.710587,-43.92345030037601
1494,-95.710587,48.882549,0.5,1,9,0,3,33,95.710587,-49.590991699623984
1495,-93.25647,48.882549,0.5,0,9,0,3,23,93.25647,-48.17410630037601
1496,-93.25647,44.631893,0.5,1,2,1,0,65,93.25647,-45.340335699623985
1497,-90.802353,48.882549,0.5,1,9,0,2,47,90.802353,-49.590991699623984
1498,-90.802353,44.631893,0.5,0,2,1,0,28,90.802353,-43.92345030037601
1499,-88.348236,44.631893,0.5,1,2,1,0,54,88.348236,-45.340335699623985
1500,-88.348236,48.882549,0.5,0,2,1,0,47,88.348236,-48.17410630037601
1501,-85.894112,44.631893,0.5,0,2,1,0,52,85.894112,-43.92345030037601
1502,-85.894112,48.882549,0.5,1,2,1,0,44,85.894112,-49.590991699623984
1503,-83.439995,48.882549,0.5,0,2,1,0,51,83.439995,-48.17410630037601
1504,-83.439995,44.631893,0.5,1,2,1,0,24,83.439995,-45.340335699623985
1505,-80.985878,48.882549,0.5,1,2,1,0,60,80.985878,-49.590991699623984
1506,-80.985878,44.631893,0.5,0,2,1,0,21,80.985878,-43.92345030037601
1507,-78.531761,44.631893,0.5,1,2,1,0,50,78.531761,-45.340335699623985
1508,-78.531761,48.882549,0.5,0,2,1,0,62,78.531761,-48.17410630037601
1509,-76.077644,44.631893,0.5,0,2,1,0,46,76.077644,-43.92345030037601
1510,-76.077644,48.882549,0.5,1,2,1,0,64,76.077644,-49.590991699623984
1511,-73.623528,48.882549,0.5,0,4,2,1,29,73.623528,-48.17410630037601
1512,-73.623528,44.631893,0.5,1,2,1,0,43,73.623528,-45.340335699623985
1513,-71.169411,48.882549,0.5,1,4,2,0,1,71.169411,-49.590991699623984
1514,-71.169411,44.631893,0.5,0,2,1,0,41,71.169411,-43.92345030037601
1515,-68.715294,44.631893,0.5,1,2,1,0,39,68.715294,-45.340335699623985
1516,-68.715294,48.882549,0.5,0,4,2,0,5,68.715294,-48.17410630037601
1517,-66.261177,44.631893,0.5,0,2,1,0,37,66.261177,-43.92345030037601
1518,-66.261177,48.882549,0.5,1,4,2,0,7,66.261177,-49.590991699623984
1519,-63.807056,48.882549,0.5,0,4,2,0,12,63.807056,-48.17410630037601
1520,-63.807056,44.631893,0.5,1,2,1,0,35,63.807056,-45.340335699623985
1521,-61.35294,48.882549,0.5,1,4,2,0,14,61.35294,-49.590991699623984
1522,-61.35294,44.631893,0.5,0,2,1,0,33,61.35294,-43.92345030037601
1523,-58.898823,44.631893,0.5,1,2,1,1,62,58.898823,-45.340335699623985
1524,-58.898823,48.882549,0.5,0,4,2,1,35,58.898823,-48.17410630037601
1525,-56.444706,44.631893,0.5,0,2,1,1,66,56.444706,-43.92345030037601
1526,-56.444706,48.882549,0.5,1,4,2,1,61,56.444706,-49.590991699623984
1527,-53.990585,48.882549,0.5,0,4,2,1,49,53.990585,-48.17410630037601
1528,-53.990585,44.631893,0.5,1,2,1,0,0,53.990585,-45.340335699623985
1529,-51.536469,48.882549,0.5,1,4,2,0,6,51.536469,-49.590991699623984
1530,-51.536469,44.631893,0.5,0,2,1,1,15,51.536469,-43.92345030037601
1531,-49.082352,44.631893,0.5,1,2,1,1,17,49.082352,-45.340335699623985
1532,-49.082352,48.882549,0.5,0,4,2,1,55,49.082352,-48.17410630037601
1533,-46.628235,44.631893,0.5,0,2,1,1,24,46.628235,-43.92345030037601
1534,-46.628235,48.882549,0.5,1,4,2,2,31,46.628235,-49.590991699623984
1535,-44.174118,48.882549,0.5,0,4,2,2,59,44.174118,-48.17410630037601
1536,-44.174118,44.631893,0.5,1,4,2,2,54,44.174118,-45.340335699623985
1537,-41.719997,48.882549,0.5,1,4,2,2,55,41.719997,-49.590991699623984
1538,-41.719997,44.631893,0.5,0,4,2,2,63,41.719997,-43.92345030037601
1539,-39.265881,44.631893,0.5,1,4,2,2,7,39.265881,-45.340335699623985
1540,-39.265881,48.882549,0.5,0,4,2,3,29,39.265881,-48.17410630037601
1541,-36.811764,44.631893,0.5,0,4,2,3,31,36.811764,-43.92345030037601
1542,-36.811764,48.882549,0.5,1,4,2,3,47,36.811764,-49.590991699623984
1543,-34.357647,48.882549,0.5,0,4,2,3,17,34.357647,-48.17410630037601
1544,-34.357647,44.631893,0.5,1,4,2,3,53,34.357647,-45.340335699623985
1545,-31.903528,48.882549,0.5,1,4,3,3,25,31.903528,-49.590991699623984
1546,-31.903528,44.631893,0.5,0,4,2,3,21,31.903528,-43.92345030037601
1547,-29.449411,44.631893,0.5,1,4,3,3,12,29.449411,-45.340335699623985
1548,-29.449411,48.882549,0.5,0,4,3,2,14,29.449411,-48.17410630037601
1549,-26.995293,44.631893,0.5,0,4,3,2,12,26.995293,-43.92345030037601
1550,-26.995293,48.882549,0.5,1,4,3,2,33,26.995293,-49.590991699623984
1551,-24.541176,48.882549,0.5,0,4,3,2,23,24.541176,-48.17410630037601
1552,-24.541176,44.631893,0.5,1,4,3,2,9,24.541176,-45.340335699623985
1553,-22.087059,48.882549,0.5,1,4,3,2,16,22.087059,-49.590991699623984
1554,-22.087059,44.631893,0.5,0,4,3,2,5,22.087059,-43.92345030037601
1555,-19.63294,44.631893,0.5,1,0,0,0,34,19.63294,-45.340335699623985
1556,-19.63294,48.882549,0.5,0,0,0,0,36,19.63294,-48.17410630037601
1557,-17.178823,44.631893,0.5,0,0,0,2,9,17.178823,-43.92345030037601
1558,-17.178823,48.882549,0.5,1,9,2,2,6,17.178823,-49.590991699623984
1559,-14.724706,48.882549,0.5,0,0,0,3,65,14.724706,-48.17410630037601
1560,-14.724706,44.631893,0.5,1,0,0,3,63,14.724706,-45.340335699623985
1561,-12.270588,48.882549,0.5,1,0,0,3,39,12.270588,-49.590991699623984
1562,-12.270588,44.631893,0.5,0,0,0,3,37,12.270588,-43.92345030037601
1563,-9.8164701,44.631893,0.5,1,0,0,3,5,9.8164701,-45.340335699623985
1564,-9.8164701,48.882549,0.5,0,0,0,3,3,9.8164701,-48.17410630037601
1565,-7.3623528,44.631893,0.5,0,0,0,3,15,7.3623528,-43.92345030037601
1566,-7.3623528,48.882549,0.5,1,0,0,3,17,7.3623528,-49.590991699623984
1567,-4.9082351,48.882549,0.5,0,0,0,2,13,4.9082351,-48.17410630037601
1568,-4.9082351,44.631893,0.5,1,0,0,2,15,4.9082351,-45.340335699623985
1569,-2.4541175,48.882549,0.5,1,0,0,3,13,2.4541175,-49.590991699623984
1570,-2.4541175,44.631893,0.5,0,0,0,1,35,2.4541175,-43.92345030037601
1571,0.0,44.631893,0.5,1,0,0,3,8,-0.0,-45.340335699623985
1572,0.0,48.882549,0.5,0,0,1,3,7,-0.0,-48.17410630037601
1573,2.4541175,44.631893,0.5,0,0,1,1,36,-2.4541175,-43.92345030037601
1574,2.4541175,48.882549,0.5,1,0,1,3,12,-2.4541175,-49.590991699623984
1575,4.9082351,48.882549,0.5,0,0,1,2,12,-4.9082351,-48.17410630037601
1576,4.9082351,44.631893,0.5,1,0,1,2,14,-4.9082351,-45.340335699623985
1577,7.3623528,48.882549,0.5,1,0,1,3,16,-7.3623528,-49.590991699623984
1578,7.3623528,44.631893,0.5,0,0,1,3,14,-7.3623528,-43.92345030037601
1579,9.8164701,44.631893,0.5,1,0,1,3,6,-9.8164701,-45.340335699623985
1580,9.8164701,48.882549,0.5,0,0,1,3,4,-9.8164701,-48.17410630037601
1581,12.270588,44.631893,0.5,0,0,1,3,38,-12.270588,-43.92345030037601
1582,12.270588,48.882549,0.5,1,0,1,3,40,-12.270588,-49.590991699623984
1583,14.724706,48.882549,0.5,0,0,1,3,66,-14.724706,-48.17410630037601
1584,14.724706,44.631893,0.5,1,0,1,3,64,-14.724706,-45.340335699623985
1585,17.178823,48.882549,0.5,1,5,1,2,5,-17.178823,-49.590991699623984
1586,17.178823,44.631893,0.5,0,0,1,2,10,-17.178823,-43.92345030037601
1587,19.63294,44.631893,0.5,1,0,1,0,33,-19.63294,-45.340335699623985
1588,19.63294,48.882549,0.5,0,0,1,0,35,-19.63294,-48.17410630037601
1589,22.087059,44.631893,0.5,0,2,2,2,6,-22.087059,-43.92345030037601
1590,22.087059,48.882549,0.5,1,2,2,2,17,-22.087059,-49.590991699623984
1591,24.541176,48.882549,0.5,0,2,2,2,24,-24.541176,-48.17410630037601
1592,24.541176,44.631893,0.5,1,2,2,2,10,-24.541176,-45.340335699623985
1593,26.995293,48.882549,0.5,1,2,2,2,34,-26.995293,-49.590991699623984
1594,26.995293,44.631893,0.5,0,2,2,2,13,-26.995293,-43.92345030037601
1595,29.449411,44.631893,0.5,1,2,2,3,13,-29.449411,-45.340335699623985
1596,29.449411,48.882549,0.5,0,2,2,2,15,-29.449411,-48.17410630037601
1597,31.903528,44.631893,0.5,0,2,3,3,20,-31.903528,-43.92345030037601
1598,31.903528,48.882549,0.5,1,2,2,3,26,-31.903528,-49.590991699623984
1599,34.357647,48.882549,0.5,0,2,3,3,16,-34.357647,-48.17410630037601
1600,34.357647,44.631893,0.5,1,2,3,3,52,-34.357647,-45.340335699623985
1601,36.811764,48.882549,0.5,1,2,3,3,46,-36.811764,-49.590991699623984
1602,36.811764,44.631893,0.5,0,2,3,3,32,-36.811764,-43.92345030037601
1603,39.265881,44.631893,0.5,1,2,3,2,8,-39.265881,-45.340335699623985
1604,39.265881,48.882549,0.5,0,2,3,3,30,-39.265881,-48.17410630037601
1605,41.719997,44.631893,0.5,0,2,3,2,64,-41.719997,-43.92345030037601
1606,41.719997,48.882549,0.5,1,2,3,2,54,-41.719997,-49.590991699623984
1607,44.174118,48.882549,0.5,0,2,3,2,60,-44.174118,-48.17410630037601
1608,44.174118,44.631893,0.5,1,2,3,2,55,-44.174118,-45.340335699623985
1609,46.628235,48.882549,0.5,1,2,3,2,32,-46.628235,-49.590991699623984
1610,46.628235,44.631893,0.5,0,0,2,1,23,-46.628235,-43.92345030037601
1611,49.082352,44.631893,0.5,1,0,2,1,16,-49.082352,-45.340335699623985
1612,49.082352,48.882549,0.5,0,2,3,1,54,-49.082352,-48.17410630037601
1613,51.536469,44.631893,0.5,0,0,2,1,14,-51.536469,-43.92345030037601
1614,51.536469,48.882549,0.5,1,2,3,0,5,-51.536469,-49.590991699623984
1615,53.990585,48.882549,0.5,0,2,3,1,48,-53.990585,-48.17410630037601
1616,53.990585,44.631893,0.5,1,0,2,1,67,-53.990585,-45.340335699623985
1617,56.444706,48.882549,0.5,1,2,3,1,62,-56.444706,-49.590991699623984
1618,56.444706,44.631893,0.5,0,0,2,1,65,-56.444706,-43.92345030037601
1619,58.898823,44.631893,0.5,1,0,2,1,61,-58.898823,-45.340335699623985
1620,58.898823,48.882549,0.5,0,2,3,1,36,-58.898823,-48.17410630037601
1621,61.35294,44.631893,0.5,0,0,2,0,34,-61.35294,-43.92345030037601
1622,61.35294,48.882549,0.5,1,2,3,0,15,-61.35294,-49.590991699623984
1623,63.807056,48.882549,0.5,0,2,3,0,13,-63.807056,-48.17410630037601
1624,63.807056,44.631893,0.5,1,0,2,0,36,-63.807056,-45.340335699623985
1625,66.261177,48.882549,0.5,1,2,3,0,8,-66.261177,-49.590991699623984
1626,66.261177,44.631893,0.5,0,0,2,0,38,-66.261177,-43.92345030037601
1627,68.715294,44.631893,0.5,1,0,2,0,40,-68.715294,-45.340335699623985
1628,68.715294,48.882549,0.5,0,2,3,0,6,-68.715294,-48.17410630037601
1629,71.169411,44.631893,0.5,0,0,2,0,42,-71.169411,-43.92345030037601
1630,71.169411,48.882549,0.5,1,2,3,0,2,-71.169411,-49.590991699623984
1631,73.623528,48.882549,0.5,0,2,3,1,30,-73.623528,-48.17410630037601
1632,73.623528,44.631893,0.5,1,0,2,0,44,-73.623528,-45.340335699623985
1633,76.077644,48.882549,0.5,1,0,2,0,63,-76.077644,-49.590991699623984
1634,76.077644,44.631893,0.5,0,0,2,0,47,-76.077644,-43.92345030037601
1635,78.531761,44.631893,0.5,1,0,2,0,51,-78.531761,-45.340335699623985
1636,78.531761,48.882549,0.5,0,0,2,0,61,-78.531761,-48.17410630037601
1637,80.985878,44.631893,0.5,0,0,2,0,20,-80.985878,-43.92345030037601
1638,80.985878,48.882549,0.5,1,0,2,0,59,-80.985878,-49.590991699623984
1639,83.439995,48.882549,0.5,0,0,2,0,50,-83.439995,-48.17410630037601
1640,83.439995,44.631893,0.5,1,0,2,0,23,-83.439995,-45.340335699623985
1641,85.894112,48.882549,0.5,1,0,2,0,43,-85.894112,-49.590991699623984
1642,85.894112,44.631893,0.5,0,0,2,0,53,-85.894112,-43.92345030037601
1643,88.348236,44.631893,0.5,1,0,2,0,55,-88.348236,-45.340335699623985
1644,88.348236,48.882549,0.5,0,0,2,0,46,-88.348236,-48.17410630037601
1645,90.802353,44.631893,0.5,0,0,2,0,27,-90.802353,-43.92345030037601
1646,90.802353,48.882549,0.5,1,5,3,2,46,-90.802353,-49.590991699623984
1647,93.25647,48.882549,0.5,0,5,3,3,24,-93.25647,-48.17410630037601
1648,93.25647,44.631893,0.5,1,0,2,0,66,-93.25647,-45.340335699623985
1649,95.710587,48.882549,0.5,1,5,3,3,34,-95.710587,-49.590991699623984
1650,95.710587,44.631893,0.5,0,0,2,0,64,-95.710587,-43.92345030037601
1651,98.164703,44.631893,0.5,1,0,2,0,60,-98.164703,-45.340335699623985
1652,98.164703,48.882549,0.5,0,5,3,3,38,-98.164703,-48.17410630037601
1653,100.61882,44.631893,0.5,0,0,2,0,58,-100.61882,-43.92345030037601
1654,100.61882,48.882549,0.5,1,5,3,3,42,-100.61882,-49.590991699623984
1655,103.07294,48.882549,0.5,0,0,2,0,67,-103.07294,-48.17410630037601
1656,103.07294,44.631893,0.5,1,0,2,1,10,-103.07294,-45.340335699623985
1657,105.52705,48.882549,0.5,1,0,2,1,18,-105.52705,-49.590991699623984
1658,105.52705,44.631893,0.5,0,0,2,1,12,-105.52705,-43.92345030037601
1659,107.98117,44.631893,0.5,1,0,2,1,20,-107.98117,-45.340335699623985
1660,107.98117,48.882549,0.5,0,0,2,1,25,-107.98117,-48.17410630037601
1661,110.43529,44.631893,0.5,0,0,2,1,29,-110.43529,-43.92345030037601
1662,110.43529,48.882549,0.5,1,0,2,1,33,-110.43529,-49.590991699623984
1663,112.88941,48.882549,0.5,0,0,2,1,39,-112.88941,-48.17410630037601
1664,112.88941,44.631893,0.5,1,0,2,1,35,-112.88941,-45.340335699623985
1665,115.34353,48.882549,0.5,1,0,2,1,50,-115.34353,-49.590991699623984
1666,115.34353,44.631893,0.5,0,0,2,1,42,-115.34353,-43.92345030037601
1667,117.79765,44.631893,0.5,1,0,2,1,51,-117.79765,-45.340335699623985
1668,117.79765,48.882549,0.5,0,0,2,1,54,-117.79765,-48.17410630037601
1669,120.25176,44.631893,0.5,0,0,2,1,60,-120.25176,-43.92345030037601
1670,120.25176,48.882549,0.5,1,0,2,1,63,-120.25176,-49.590991699623984
1671,122.70588,48.882549,0.5,0,0,2,0,1,-122.70588,-48.17410630037601
1672,122.70588,44.631893,0.5,1,0,2,0,0,-122.70588,-45.340335699623985
1673,125.16,48.882549,0.5,1,0,2,0,9,-125.16,-49.590991699623984
1674,125.16,44.631893,0.5,0,0,2,0,6,-125.16,-43.92345030037601
1675,127.61411,44.631893,0.5,1,0,2,0,15,-127.61411,-45.340335699623985
1676,127.61411,48.882549,0.5,0,0,2,0,19,-127.61411,-48.17410630037601
1677,130.06824,44.631893,0.5,0,0,2,0,24,-130.06824,-43.92345030037601
1678,132.52235,46.757221,1.0,1,0,2,0,32,-132.52235,-48.174106399247975
1679,137.43059,46.757221,1.0,0,0,2,0,49,-137.43059,-45.34033560075203
1680,142.33882,46.757221,1.0,1,0,2,0,62,-142.33882,-48.174106399247975
1681,147.24706,46.757221,1.0,0,0,3,0,65,-147.24706,-45.34033560075203
1682,152.15529,46.757221,1.0,1,6,1,2,14,-152.15529,-48.174106399247975
1683,157.06352,46.757221,1.0,0,6,1,2,23,-157.06352,-45.34033560075203
